Ward_ID,Year,Month,Actual_Cases,Linear Regression,GBM,Random Forest,XGBoost,MLP
172,2022,5,4.0,5.66,2.81,7.95,6.37,6.36
172,2022,6,58.0,51.97,56.53,55.08,55.66,53.12
172,2022,7,98.0,83.29,88.67,86.34,90.89,87.0
172,2022,8,67.0,67.75,69.84,65.87,68.99,68.63
172,2022,9,74.0,76.33,72.59,66.86,74.37,73.37
172,2022,10,81.0,75.27,73.82,76.27,74.45,78.43
172,2022,11,51.0,45.59,47.18,45.14,45.95,47.67
172,2022,12,50.0,57.61,53.06,51.55,54.12,51.7
172,2023,1,34.0,33.25,37.42,35.5,35.52,32.05
172,2023,2,19.0,22.11,25.32,21.99,24.82,22.05
172,2023,3,28.0,29.9,29.32,28.47,29.04,31.89
172,2023,4,27.0,32.1,34.25,35.0,34.3,31.12
172,2023,5,29.0,34.29,32.79,36.57,34.56,31.45
172,2023,6,64.0,61.55,60.58,58.92,62.28,66.82
172,2023,7,96.0,92.44,95.71,93.83,95.28,96.13
172,2023,8,72.0,72.22,74.51,75.48,75.59,71.97
172,2023,9,36.0,52.87,51.62,50.45,50.21,49.0
172,2023,10,92.0,84.68,80.35,78.64,80.35,89.27
172,2023,11,26.0,21.83,30.06,32.17,29.46,24.44
172,2023,12,35.0,47.6,40.7,42.98,40.09,43.44
173,2021,3,25.0,27.65,25.75,24.9,26.26,25.94
173,2021,4,24.0,21.5,23.42,23.22,23.59,22.36
173,2021,5,27.0,27.53,25.73,25.16,25.66,27.32
173,2021,6,47.0,43.5,44.35,42.02,43.82,44.81
173,2021,7,72.0,68.92,69.87,67.69,67.39,70.62
173,2021,8,58.0,56.06,57.88,58.34,58.0,55.4
173,2021,9,72.0,75.31,73.4,71.82,74.53,72.84
173,2021,10,44.0,38.49,41.72,43.24,42.18,38.94
173,2021,11,43.0,40.35,39.83,38.58,40.64,38.99
173,2021,12,35.0,30.34,26.4,27.19,28.15,28.35
173,2022,1,10.0,10.69,8.75,11.6,9.98,11.42
173,2022,2,27.0,24.06,23.76,22.72,24.32,24.64
173,2022,3,12.0,19.32,19.09,22.13,19.34,17.88
173,2022,4,20.0,21.31,22.48,22.58,22.37,22.45
173,2022,5,21.0,23.32,21.15,21.14,20.5,20.73
173,2022,6,41.0,46.17,46.0,45.83,45.23,43.66
173,2022,7,66.0,58.55,57.91,59.13,58.1,58.64
173,2022,8,80.0,72.63,73.63,72.15,76.07,70.75
173,2022,9,55.0,59.22,61.36,59.64,62.19,58.07
173,2022,10,29.0,35.05,31.08,30.71,30.8,31.92
173,2022,11,30.0,32.93,31.45,36.13,31.6,31.07
173,2022,12,30.0,23.95,23.27,25.68,24.19,21.79
173,2023,1,23.0,18.39,21.11,20.25,21.56,19.35
173,2023,2,17.0,22.14,22.94,23.75,22.98,21.85
173,2023,3,15.0,18.77,20.48,18.6,20.97,18.9
173,2023,4,13.0,15.38,15.95,16.2,16.13,15.25
173,2023,5,29.0,26.38,27.33,26.41,28.06,25.29
173,2023,6,57.0,52.33,54.98,54.06,55.64,54.38
173,2023,7,49.0,47.28,49.88,49.86,49.68,46.76
173,2023,8,60.0,59.43,59.94,60.44,59.48,56.98
173,2023,9,73.0,65.02,65.14,62.48,63.39,63.3
173,2023,10,49.0,46.65,49.18,52.37,48.31,45.32
173,2023,11,55.0,47.11,48.09,46.52,49.68,45.42
173,2023,12,44.0,43.49,38.38,39.74,37.9,40.19
174,2021,3,7.0,11.85,9.68,13.23,9.02,9.66
174,2021,4,5.0,7.93,10.12,10.51,8.11,6.83
174,2021,5,30.0,21.04,22.02,21.52,21.04,22.16
174,2021,6,46.0,47.32,46.15,46.54,45.83,48.48
174,2021,7,63.0,61.79,61.18,60.75,61.07,61.36
174,2021,8,41.0,42.33,41.46,42.76,40.87,41.65
174,2021,9,59.0,65.55,62.81,60.09,61.68,67.08
174,2021,10,61.0,60.72,62.48,59.83,56.34,64.84
174,2021,11,29.0,32.87,34.04,38.58,34.36,36.29
174,2021,12,32.0,36.11,35.61,35.72,37.26,34.17
174,2022,1,15.0,15.05,14.16,13.83,14.56,14.64
174,2022,2,10.0,10.9,12.11,12.17,12.54,13.02
174,2022,3,22.0,18.87,17.61,17.39,18.32,18.43
174,2022,4,11.0,12.32,12.06,14.28,12.37,12.8
174,2022,5,17.0,16.25,15.64,16.42,17.3,20.01
174,2022,6,26.0,29.43,32.46,29.94,30.21,30.16
174,2022,7,43.0,43.54,41.81,39.04,40.35,44.36
174,2022,8,48.0,51.6,46.08,51.0,46.65,50.88
174,2022,9,37.0,40.0,38.36,41.15,38.03,35.13
174,2022,10,56.0,57.97,58.01,58.83,59.42,61.43
174,2022,11,30.0,26.26,27.08,31.65,28.23,25.74
174,2022,12,19.0,24.79,21.29,20.27,21.67,22.55
174,2023,1,17.0,5.33,8.94,8.79,9.23,9.0
174,2023,2,19.0,14.32,14.95,15.69,15.41,16.0
174,2023,3,11.0,6.94,7.14,6.91,6.45,9.77
174,2023,4,10.0,9.69,12.66,12.72,12.79,12.47
174,2023,5,19.0,17.35,18.6,20.4,19.33,18.21
174,2023,6,33.0,34.35,32.91,34.65,37.09,35.1
174,2023,7,38.0,35.16,36.53,36.93,36.69,35.88
174,2023,8,51.0,47.75,47.81,48.43,48.27,48.75
174,2023,9,63.0,58.56,58.27,58.1,58.16,58.05
174,2023,10,45.0,46.06,42.56,45.78,42.61,44.68
174,2023,11,22.0,24.23,24.33,25.71,25.3,24.68
174,2023,12,16.0,22.58,20.42,21.75,22.19,20.37
175,2021,3,25.0,20.34,19.56,19.65,19.71,19.62
175,2021,4,40.0,25.52,26.65,23.07,25.03,27.54
175,2021,5,18.0,25.81,24.28,26.22,24.51,23.76
175,2021,6,43.0,45.28,40.11,38.95,41.07,46.95
175,2021,7,43.0,39.13,42.24,41.26,42.69,41.0
175,2021,8,53.0,51.61,49.5,50.47,49.16,50.75
175,2021,9,59.0,65.77,67.87,67.77,67.57,66.14
175,2021,10,46.0,49.42,48.64,52.58,46.89,53.27
175,2021,11,25.0,30.61,33.28,33.76,33.63,30.15
175,2021,12,32.0,33.91,31.33,32.0,31.4,31.99
175,2022,1,20.0,18.16,22.25,22.65,21.52,18.17
175,2022,2,11.0,15.11,15.51,16.18,15.91,15.28
175,2022,3,14.0,5.3,5.16,5.4,5.2,7.11
175,2022,4,28.0,26.0,26.59,24.4,26.01,26.69
175,2022,5,17.0,18.08,18.54,19.06,18.23,17.57
175,2022,6,35.0,35.16,28.5,29.21,29.0,33.59
175,2022,7,61.0,56.17,56.61,55.01,57.61,56.17
175,2022,8,40.0,37.55,39.49,39.01,38.01,37.72
175,2022,9,67.0,75.93,78.23,70.84,76.28,77.17
175,2022,10,51.0,52.07,54.37,58.35,54.69,54.01
175,2022,11,42.0,44.26,44.73,45.65,45.07,45.16
175,2022,12,43.0,48.15,43.83,46.26,46.07,44.73
175,2023,1,17.0,13.39,13.36,12.89,14.23,14.41
175,2023,2,12.0,17.31,17.66,17.23,17.31,17.85
175,2023,3,6.0,6.34,7.43,9.13,7.95,6.99
175,2023,4,21.0,25.55,24.06,23.25,24.12,25.06
175,2023,5,9.0,13.81,14.95,14.35,14.61,11.27
175,2023,6,42.0,44.09,37.7,41.08,39.2,41.04
175,2023,7,72.0,64.79,70.71,71.89,72.4,66.87
175,2023,8,57.0,53.69,54.48,53.99,54.72,54.19
175,2023,9,77.0,73.37,71.13,68.88,69.77,71.47
175,2023,10,65.0,58.01,60.17,58.21,57.99,59.79
175,2023,11,25.0,25.54,26.74,27.86,26.49,26.96
175,2023,12,19.0,34.89,24.8,25.59,24.88,32.92
176,2021,3,29.0,18.69,18.27,18.49,19.23,18.97
176,2021,4,27.0,24.26,24.38,25.01,24.63,24.8
176,2021,5,19.0,21.16,20.82,20.38,20.79,22.75
176,2021,6,35.0,44.75,40.31,43.45,38.5,42.08
176,2021,7,34.0,36.32,38.57,41.41,38.58,37.9
176,2021,8,60.0,55.13,55.76,56.05,54.99,56.5
176,2021,9,65.0,69.44,73.05,68.6,72.08,70.98
176,2021,10,51.0,54.07,58.24,55.83,56.75,56.59
176,2021,11,25.0,28.71,25.58,30.48,24.78,29.33
176,2021,12,18.0,18.65,19.77,18.54,19.27,18.6
176,2022,1,26.0,23.56,25.79,25.71,25.52,24.25
176,2022,2,8.0,7.51,8.25,10.21,8.3,8.79
176,2022,3,25.0,18.49,18.06,17.71,17.37,21.37
176,2022,4,16.0,12.45,13.67,14.77,13.39,11.29
176,2022,5,5.0,13.52,13.89,13.94,14.68,14.4
176,2022,6,28.0,33.64,32.86,32.32,32.66,32.58
176,2022,7,53.0,47.77,52.27,53.48,50.71,50.07
176,2022,8,59.0,50.85,52.29,50.2,53.03,50.55
176,2022,9,61.0,70.27,68.65,65.92,66.76,70.56
176,2022,10,42.0,45.73,50.17,49.12,49.02,45.49
176,2022,11,31.0,31.34,26.47,30.93,28.59,28.61
176,2022,12,27.0,33.15,29.44,30.81,29.35,32.32
176,2023,1,24.0,20.45,20.87,21.82,22.33,20.98
176,2023,2,20.0,18.54,19.99,20.63,21.05,19.47
176,2023,3,14.0,14.04,15.2,15.43,15.35,15.42
176,2023,4,11.0,11.46,10.88,11.02,11.35,12.53
176,2023,5,18.0,17.31,19.44,19.74,18.89,17.36
176,2023,6,42.0,39.75,36.2,36.23,34.64,38.87
176,2023,7,52.0,47.25,47.73,48.25,47.57,46.7
176,2023,8,75.0,77.3,78.82,76.58,77.75,76.83
176,2023,9,85.0,81.25,78.7,77.85,77.66,79.79
176,2023,10,48.0,51.34,52.56,51.89,52.35,53.25
176,2023,11,38.0,38.94,38.25,37.96,38.75,37.37
176,2023,12,26.0,30.31,30.67,29.8,29.41,29.32
177,2021,3,26.0,20.91,22.54,22.76,21.78,19.81
177,2021,4,11.0,7.77,8.93,8.9,9.14,11.96
177,2021,5,16.0,20.44,19.34,16.83,19.8,21.98
177,2021,6,33.0,38.34,39.78,40.76,38.99,39.07
177,2021,7,66.0,62.27,65.1,61.99,63.91,62.23
177,2021,8,65.0,66.83,67.79,66.8,67.02,66.0
177,2021,9,57.0,53.02,52.58,50.08,50.73,50.49
177,2021,10,65.0,62.97,62.97,62.84,63.7,63.41
177,2021,11,34.0,38.3,39.4,42.02,39.86,38.77
177,2021,12,13.0,26.7,24.53,26.17,23.2,24.77
177,2022,1,10.0,10.49,12.95,16.57,13.21,11.12
177,2022,2,4.0,10.18,11.01,12.15,10.23,10.89
177,2022,3,10.0,7.94,9.42,9.74,9.76,8.41
177,2022,4,9.0,1.53,3.83,3.94,4.02,2.51
177,2022,5,14.0,10.42,8.27,10.52,7.95,11.19
177,2022,6,32.0,35.71,37.15,35.77,37.23,32.71
177,2022,7,72.0,61.68,61.46,57.72,61.01,62.67
177,2022,8,68.0,62.31,64.6,65.21,63.92,62.65
177,2022,9,51.0,54.39,52.19,49.59,49.92,53.96
177,2022,10,47.0,52.96,46.92,51.05,45.82,52.77
177,2022,11,22.0,28.21,23.87,28.61,24.75,25.01
177,2022,12,28.0,24.41,21.44,20.66,23.04,23.33
177,2023,1,11.0,8.35,11.41,12.36,10.78,8.12
177,2023,2,13.0,8.49,10.0,10.6,10.48,11.68
177,2023,3,9.0,11.05,12.11,11.55,11.8,10.52
177,2023,4,14.0,10.25,12.44,11.98,13.08,12.43
177,2023,5,4.0,8.26,7.35,9.12,7.91,6.54
177,2023,6,26.0,25.89,28.25,28.15,27.94,26.86
177,2023,7,56.0,52.24,55.38,55.97,54.53,53.56
177,2023,8,58.0,63.34,63.13,65.14,63.26,63.89
177,2023,9,81.0,80.09,77.56,75.96,77.9,79.46
177,2023,10,35.0,39.6,44.52,43.92,45.54,43.62
177,2023,11,31.0,39.14,36.6,38.43,36.86,39.7
177,2023,12,33.0,34.62,40.24,38.53,39.08,31.39
178,2021,3,22.0,22.09,21.41,22.08,22.91,22.6
178,2021,4,17.0,16.3,16.82,15.73,16.67,17.1
178,2021,5,22.0,19.66,19.89,15.96,19.74,20.28
178,2021,6,38.0,46.45,46.21,47.2,43.31,46.88
178,2021,7,65.0,62.27,65.17,62.35,65.07,64.58
178,2021,8,64.0,57.61,57.23,58.75,58.04,56.29
178,2021,9,61.0,64.66,64.5,61.19,65.34,63.2
178,2021,10,67.0,64.46,67.64,66.14,67.22,67.48
178,2021,11,30.0,34.64,34.71,38.54,33.58,34.7
178,2021,12,45.0,50.57,42.77,45.52,44.68,48.22
178,2022,1,12.0,8.33,11.0,12.21,10.83,7.61
178,2022,2,17.0,22.38,22.89,22.06,23.2,23.45
178,2022,3,24.0,20.12,21.16,21.6,20.75,20.06
178,2022,4,3.0,5.92,7.05,8.16,7.34,5.73
178,2022,5,13.0,9.21,13.04,10.37,12.37,12.18
178,2022,6,39.0,38.49,43.83,43.41,43.18,38.26
178,2022,7,62.0,58.01,61.32,58.33,60.76,57.35
178,2022,8,71.0,72.14,74.19,75.61,74.43,70.04
178,2022,9,77.0,76.0,73.36,73.88,73.41,75.79
178,2022,10,54.0,51.11,52.21,50.7,52.12,52.73
178,2022,11,37.0,40.85,41.46,38.86,40.13,39.98
178,2022,12,35.0,36.12,31.05,31.1,30.47,32.79
178,2023,1,11.0,5.11,6.98,9.7,7.71,7.22
178,2023,2,28.0,27.77,27.43,26.12,27.25,27.49
178,2023,3,23.0,21.9,23.09,22.71,23.39,21.68
178,2023,4,13.0,14.3,16.7,14.63,16.28,15.42
178,2023,5,25.0,24.81,23.14,22.69,23.31,23.45
178,2023,6,61.0,58.91,63.31,61.11,62.73,61.45
178,2023,7,56.0,59.97,64.14,63.87,63.49,63.8
178,2023,8,30.0,35.1,35.76,36.52,35.53,35.39
178,2023,9,81.0,75.01,71.59,72.51,72.12,75.0
178,2023,10,71.0,60.77,66.92,64.91,68.27,64.36
178,2023,11,35.0,41.44,43.74,40.83,43.82,40.99
178,2023,12,49.0,43.63,36.49,32.36,35.67,38.08
179,2021,3,34.0,33.13,33.3,34.07,33.72,32.36
179,2021,4,35.0,35.71,35.3,34.71,34.68,34.93
179,2021,5,27.0,36.86,34.94,35.74,35.12,34.35
179,2021,6,63.0,61.67,67.22,67.65,68.49,65.09
179,2021,7,61.0,59.88,66.94,65.52,64.67,64.2
179,2021,8,51.0,55.45,58.2,55.71,56.97,54.69
179,2021,9,87.0,86.97,83.93,81.77,85.67,88.15
179,2021,10,66.0,56.04,63.11,61.71,62.68,57.35
179,2021,11,54.0,57.12,57.46,55.59,56.78,56.71
179,2021,12,31.0,30.27,25.9,25.5,25.81,25.91
179,2022,1,30.0,26.58,24.47,25.23,24.52,26.32
179,2022,2,20.0,31.57,34.68,37.9,34.98,32.24
179,2022,3,36.0,36.86,32.34,31.51,32.56,36.67
179,2022,4,21.0,24.45,24.66,25.39,24.39,23.72
179,2022,5,35.0,43.95,42.49,42.56,42.67,39.34
179,2022,6,46.0,41.85,40.36,39.41,39.13,41.32
179,2022,7,61.0,52.46,52.76,52.82,52.82,52.2
179,2022,8,54.0,53.52,56.74,56.74,54.93,52.68
179,2022,9,59.0,62.8,62.19,63.84,63.82,64.36
179,2022,10,63.0,57.84,61.93,59.9,61.96,58.15
179,2022,11,28.0,37.25,38.92,44.32,40.3,34.76
179,2022,12,47.0,44.7,40.54,37.37,39.08,41.24
179,2023,1,12.0,18.49,22.93,23.87,23.53,21.67
179,2023,2,35.0,36.14,35.48,34.72,34.67,35.07
179,2023,3,20.0,24.05,24.83,26.45,24.99,23.26
179,2023,4,37.0,43.08,41.49,39.27,40.23,41.05
179,2023,5,26.0,23.86,25.53,27.43,25.53,23.69
179,2023,6,56.0,61.28,53.24,55.85,51.61,62.09
179,2023,7,71.0,66.58,68.88,67.5,68.25,66.71
179,2023,8,61.0,62.44,64.51,65.56,64.35,63.2
179,2023,9,45.0,47.16,48.75,43.45,48.9,43.97
179,2023,10,74.0,80.59,72.01,76.02,71.52,83.6
179,2023,11,60.0,56.14,55.05,60.03,57.16,58.58
179,2023,12,43.0,44.84,42.07,38.72,41.99,39.01
180,2021,3,16.0,15.65,15.88,17.93,16.96,13.99
180,2021,4,43.0,41.29,40.57,38.81,40.38,41.1
180,2021,5,20.0,15.99,18.41,20.35,18.83,15.65
180,2021,6,77.0,77.86,77.54,75.13,77.94,83.39
180,2021,7,50.0,57.32,59.38,62.05,58.28,60.49
180,2021,8,62.0,60.94,58.96,56.62,57.36,58.69
180,2021,9,52.0,48.89,49.17,48.03,50.64,49.23
180,2021,10,75.0,67.74,69.37,68.63,69.78,69.15
180,2021,11,53.0,44.46,47.35,46.94,48.95,46.21
180,2021,12,39.0,46.95,44.47,46.82,46.83,42.3
180,2022,1,29.0,33.37,34.2,34.03,33.81,31.8
180,2022,2,39.0,35.28,35.08,35.63,34.15,33.43
180,2022,3,29.0,36.94,35.9,36.3,35.74,34.92
180,2022,4,35.0,35.38,34.9,37.15,33.68,35.28
180,2022,5,22.0,22.11,22.67,24.01,23.13,23.09
180,2022,6,65.0,61.18,61.6,61.59,63.08,64.57
180,2022,7,58.0,50.08,51.09,50.42,50.77,51.99
180,2022,8,69.0,63.31,61.02,58.62,61.3,61.62
180,2022,9,77.0,70.18,71.32,69.22,71.1,69.06
180,2022,10,57.0,60.48,65.89,65.88,65.11,62.71
180,2022,11,45.0,44.63,46.93,46.77,45.85,45.86
180,2022,12,39.0,43.29,37.58,33.55,37.94,38.48
180,2023,1,19.0,12.24,12.91,16.51,11.87,13.65
180,2023,2,12.0,18.93,20.44,21.08,20.6,19.73
180,2023,3,21.0,14.07,16.62,16.56,16.31,15.9
180,2023,4,29.0,28.46,28.73,28.23,28.22,27.17
180,2023,5,12.0,16.34,16.68,22.06,16.9,15.22
180,2023,6,51.0,53.04,54.16,52.93,53.94,54.1
180,2023,7,90.0,76.35,81.33,79.0,80.72,81.25
180,2023,8,61.0,59.92,62.86,62.71,62.0,58.45
180,2023,9,51.0,56.55,52.61,49.56,52.15,52.6
180,2023,10,50.0,50.58,55.23,55.77,55.24,51.14
180,2023,11,63.0,57.89,59.62,58.77,58.81,59.56
180,2023,12,34.0,33.36,25.93,26.9,26.21,31.74
181,2021,3,19.0,18.73,18.64,18.89,18.15,18.06
181,2021,4,23.0,19.45,18.56,18.17,18.74,19.31
181,2021,5,27.0,22.72,20.5,17.63,20.79,23.81
181,2021,6,47.0,51.2,52.35,51.23,52.26,53.35
181,2021,7,50.0,44.3,45.14,46.59,44.38,45.22
181,2021,8,40.0,44.38,45.17,43.67,45.62,43.98
181,2021,9,56.0,60.67,57.63,60.1,58.68,58.68
181,2021,10,70.0,63.74,65.99,66.16,66.34,65.64
181,2021,11,39.0,36.29,38.72,40.5,36.8,39.94
181,2021,12,26.0,27.53,20.6,19.99,22.4,25.57
181,2022,1,20.0,18.33,19.63,18.32,19.3,18.67
181,2022,2,3.0,7.97,8.75,9.42,8.2,9.91
181,2022,3,19.0,17.5,17.44,16.55,17.39,20.31
181,2022,4,12.0,14.03,12.84,12.71,12.68,12.37
181,2022,5,19.0,16.36,16.58,15.93,18.12,17.43
181,2022,6,42.0,38.15,39.74,38.65,38.99,40.34
181,2022,7,54.0,54.51,56.22,56.69,56.98,53.43
181,2022,8,56.0,51.94,52.01,52.13,52.08,50.02
181,2022,9,52.0,54.04,53.38,53.18,52.97,53.36
181,2022,10,57.0,50.51,50.11,51.1,50.14,51.47
181,2022,11,38.0,37.32,40.14,41.66,40.43,39.55
181,2022,12,25.0,22.56,20.11,19.22,19.36,21.51
181,2023,1,14.0,10.09,13.76,13.64,13.1,11.96
181,2023,2,16.0,15.17,16.24,18.43,16.76,15.85
181,2023,3,9.0,16.49,17.17,17.45,16.85,15.6
181,2023,4,4.0,2.95,4.22,3.9,4.98,4.92
181,2023,5,13.0,13.02,13.56,10.48,12.86,12.76
181,2023,6,42.0,44.62,44.9,45.28,41.62,43.12
181,2023,7,45.0,54.32,56.45,59.72,54.12,52.76
181,2023,8,45.0,44.96,37.98,47.62,38.72,40.74
181,2023,9,81.0,73.21,71.21,68.03,70.48,71.79
181,2023,10,61.0,52.83,56.34,55.24,55.96,56.91
181,2023,11,44.0,44.09,40.35,41.53,40.74,43.93
181,2023,12,36.0,33.99,27.77,27.24,30.21,31.73
182,2021,3,32.0,27.95,26.7,28.7,27.0,26.81
182,2021,4,22.0,19.29,18.46,17.47,16.98,18.51
182,2021,5,27.0,30.29,27.79,27.61,28.06,29.81
182,2021,6,63.0,55.64,56.55,53.81,58.06,58.54
182,2021,7,32.0,31.11,33.37,29.8,34.36,32.72
182,2021,8,58.0,66.15,56.05,62.15,56.52,64.54
182,2021,9,86.0,77.05,76.74,75.2,76.73,78.01
182,2021,10,49.0,42.86,44.97,40.71,45.4,43.33
182,2021,11,28.0,31.36,29.02,24.05,28.14,31.35
182,2021,12,39.0,35.59,32.06,31.65,32.02,33.02
182,2022,1,30.0,23.79,25.62,27.45,24.8,25.17
182,2022,2,21.0,25.65,25.23,23.62,24.87,25.57
182,2022,3,15.0,12.47,13.46,12.41,13.69,14.96
182,2022,4,10.0,13.07,15.93,15.27,15.58,12.31
182,2022,5,23.0,19.66,18.44,21.12,19.77,19.48
182,2022,6,48.0,39.99,40.98,39.02,40.61,39.22
182,2022,7,68.0,68.08,74.42,75.15,75.07,68.84
182,2022,8,75.0,70.3,71.86,71.59,71.02,69.5
182,2022,9,88.0,84.77,84.7,82.81,85.41,82.97
182,2022,10,43.0,44.07,45.15,48.14,45.74,44.17
182,2022,11,56.0,54.03,55.96,54.43,54.99,56.76
182,2022,12,15.0,20.61,17.18,21.36,18.24,19.98
182,2023,1,29.0,28.23,29.24,27.02,28.51,27.49
182,2023,2,5.0,3.1,6.14,8.87,6.0,6.65
182,2023,3,16.0,23.74,23.96,22.9,23.78,24.55
182,2023,4,23.0,20.1,21.39,22.72,21.2,18.57
182,2023,5,9.0,10.4,10.56,12.47,10.74,10.35
182,2023,6,54.0,46.69,48.19,47.2,46.79,47.94
182,2023,7,77.0,69.37,70.66,69.99,69.44,72.8
182,2023,8,81.0,89.86,89.39,87.19,88.71,90.42
182,2023,9,52.0,60.21,59.0,58.92,59.21,58.16
182,2023,10,41.0,41.96,42.78,38.17,41.87,41.98
182,2023,11,36.0,30.19,30.58,32.65,30.18,31.48
182,2023,12,31.0,34.49,34.45,33.44,34.29,33.95
183,2021,3,17.0,22.33,21.92,23.28,22.38,20.93
183,2021,4,18.0,24.52,24.84,23.11,24.58,24.39
183,2021,5,15.0,20.11,19.44,20.88,19.54,18.02
183,2021,6,47.0,44.26,45.02,43.18,44.97,42.48
183,2021,7,76.0,72.53,74.25,72.0,75.23,73.82
183,2021,8,55.0,67.74,60.24,66.55,60.93,60.65
183,2021,9,50.0,49.13,42.29,46.76,41.51,47.63
183,2021,10,35.0,29.45,29.8,29.56,29.96,29.79
183,2021,11,28.0,29.2,30.25,27.62,30.25,26.59
183,2021,12,30.0,24.87,21.47,21.31,21.74,22.69
183,2022,1,43.0,35.95,36.4,38.49,36.79,35.68
183,2022,2,20.0,13.58,13.09,11.72,11.57,14.29
183,2022,3,19.0,23.85,18.93,20.27,20.42,23.41
183,2022,4,29.0,29.6,28.74,27.75,28.51,29.23
183,2022,5,21.0,32.98,29.89,31.13,30.14,30.09
183,2022,6,34.0,39.59,41.0,38.87,39.5,41.62
183,2022,7,71.0,60.28,63.62,61.78,63.02,62.05
183,2022,8,65.0,56.94,64.55,61.37,64.02,56.5
183,2022,9,74.0,73.67,67.97,66.71,65.93,70.82
183,2022,10,48.0,43.9,43.5,44.45,43.47,45.15
183,2022,11,34.0,43.28,46.42,46.08,45.88,43.73
183,2022,12,18.0,19.71,19.9,21.14,19.77,18.89
183,2023,1,14.0,18.63,20.9,20.54,20.05,19.31
183,2023,2,23.0,26.68,26.93,27.23,25.72,25.81
183,2023,3,19.0,13.73,14.79,15.07,15.02,12.74
183,2023,4,20.0,18.9,18.84,20.4,19.33,20.19
183,2023,5,29.0,30.41,29.41,29.57,29.48,28.15
183,2023,6,56.0,59.24,63.83,62.93,63.58,62.81
183,2023,7,64.0,56.39,54.87,54.45,53.76,58.77
183,2023,8,40.0,41.68,43.76,43.16,43.6,41.68
183,2023,9,61.0,61.69,56.56,54.32,57.54,61.38
183,2023,10,44.0,44.44,41.41,46.51,40.0,41.32
183,2023,11,60.0,54.27,55.2,51.79,53.57,57.59
183,2023,12,35.0,33.45,32.92,32.29,31.72,32.87
184,2021,3,13.0,9.32,8.9,9.56,8.74,7.82
184,2021,4,18.0,11.89,12.1,10.18,12.0,16.02
184,2021,5,18.0,20.29,17.64,19.7,18.3,18.32
184,2021,6,76.0,69.98,70.63,70.46,71.5,74.56
184,2021,7,57.0,56.97,61.52,62.74,61.1,58.3
184,2021,8,37.0,41.0,41.54,39.77,41.1,39.35
184,2021,9,73.0,68.73,67.88,63.53,67.73,68.42
184,2021,10,60.0,48.76,50.79,49.79,50.61,50.75
184,2021,11,61.0,65.46,65.84,64.12,64.74,67.73
184,2021,12,39.0,32.68,30.9,24.22,28.88,28.81
184,2022,1,8.0,7.66,7.31,9.83,7.74,8.26
184,2022,2,8.0,7.56,9.92,10.39,10.55,9.76
184,2022,3,31.0,33.65,33.88,37.68,34.91,32.48
184,2022,4,20.0,15.67,16.93,18.96,16.98,15.61
184,2022,5,33.0,38.15,33.54,31.6,34.0,36.47
184,2022,6,54.0,53.45,54.95,52.9,56.01,55.29
184,2022,7,87.0,77.05,76.29,72.25,76.52,76.84
184,2022,8,71.0,70.18,67.42,70.25,68.58,69.4
184,2022,9,45.0,52.15,48.54,49.27,48.2,49.25
184,2022,10,32.0,32.21,32.33,28.68,31.45,31.89
184,2022,11,42.0,36.23,40.81,39.31,38.81,36.81
184,2022,12,22.0,21.7,21.34,23.14,21.24,19.22
184,2023,1,20.0,16.38,18.02,15.98,17.4,16.65
184,2023,2,11.0,5.28,7.04,8.41,7.38,5.53
184,2023,3,25.0,24.61,23.79,23.57,24.29,24.53
184,2023,4,5.0,8.56,7.61,10.32,8.68,7.4
184,2023,5,21.0,25.09,26.13,24.92,26.67,24.67
184,2023,6,67.0,61.75,67.01,65.34,66.02,66.19
184,2023,7,81.0,83.39,91.3,88.73,89.8,87.38
184,2023,8,74.0,80.93,80.77,79.75,82.56,80.29
184,2023,9,84.0,84.07,80.66,81.96,82.06,80.89
184,2023,10,69.0,69.34,71.7,70.07,73.16,72.84
184,2023,11,28.0,36.5,38.31,39.3,38.88,37.69
184,2023,12,37.0,35.3,29.88,28.85,30.16,31.1
185,2021,3,19.0,15.41,15.97,14.74,15.48,17.54
185,2021,4,32.0,33.1,33.64,36.79,34.26,31.5
185,2021,5,22.0,22.52,25.65,27.02,25.21,22.59
185,2021,6,58.0,48.37,46.17,45.31,47.43,50.26
185,2021,7,68.0,66.62,70.61,70.13,70.25,67.09
185,2021,8,109.0,101.01,96.08,95.17,98.18,103.91
185,2021,9,70.0,65.56,67.48,69.23,67.46,65.12
185,2021,10,52.0,62.36,53.53,59.56,52.04,61.98
185,2021,11,73.0,68.28,69.69,64.72,69.68,70.98
185,2021,12,22.0,28.1,26.51,28.45,25.49,26.36
185,2022,1,36.0,48.53,46.13,44.25,44.45,45.26
185,2022,2,14.0,10.19,11.11,13.41,11.54,10.39
185,2022,3,29.0,34.08,32.6,30.56,32.25,34.38
185,2022,4,16.0,20.72,22.23,24.04,21.52,19.17
185,2022,5,21.0,17.94,20.72,21.59,21.27,18.03
185,2022,6,40.0,42.79,43.81,43.02,43.42,41.58
185,2022,7,86.0,82.45,82.91,78.27,81.22,88.37
185,2022,8,70.0,71.18,74.56,74.5,75.57,73.49
185,2022,9,89.0,91.37,89.81,84.31,88.56,93.36
185,2022,10,74.0,71.87,78.85,78.72,77.88,75.61
185,2022,11,51.0,50.9,49.46,49.01,48.35,49.85
185,2022,12,34.0,30.41,25.25,25.97,25.78,25.66
